id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
57196,9e-06,ipip,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,2,2,2,6,0,0,0,2,6,0,Analysis,1
17075,0.001704,udp,-,CON,4,4,544,304,4107.981093,31,29,1915492.875,1070422.5,0,0,0.440333,0.220667,0.617776,0.289636,0,0,0,0,0.0,0.0,0.0,136,76,0,0,6,0,4,1,1,3,0,0,0,3,6,0,Normal,0
143323,8e-06,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,3,3,3,6,0,0,0,4,6,0,DoS,1
72613,1.208453,tcp,http,FIN,10,8,1282,354,14.067572,254,252,7639.519043,2052.210449,2,1,134.177778,163.168141,7492.292589,335.644094,255,1792682963,2192880787,255,0.198691,0.066272,0.132419,128,44,0,0,1,1,1,1,1,1,0,0,0,2,1,0,Worms,1
44838,0.936682,tcp,http,FIN,10,10,866,1206,20.284366,62,252,6661.812988,9275.292969,2,2,104.075778,97.135891,7471.271279,141.162422,255,279614030,3667962028,255,0.099462,0.061776,0.037686,87,121,0,0,3,1,1,2,1,2,0,0,0,2,2,0,Normal,0
68014,4e-06,udp,-,INT,2,0,148,0,250000.0006,254,0,148000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,74,0,0,0,4,2,1,1,1,1,0,0,0,1,1,0,Shellcode,1
139132,0.201093,tcp,http,FIN,10,6,790,268,74.592352,254,252,28285.41992,8911.299805,2,1,20.481222,36.776199,1089.62211,61.086402,255,2581320740,768918091,255,0.064708,0.017204,0.047504,79,45,1,0,5,1,1,1,1,1,0,0,1,1,1,0,Reconnaissance,1
69615,0.317278,tcp,-,FIN,10,6,562,268,47.277152,254,252,12758.52734,5648.043945,2,1,30.281111,45.750602,1600.374956,59.067801,255,3238527413,1934231810,255,0.119549,0.088516,0.031033,56,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Shellcode,1
90790,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,9,2,6,5,5,13,0,0,0,6,9,0,Analysis,1
157917,0.63018,tcp,-,FIN,10,8,610,354,26.976419,254,252,6969.4375,3935.383545,2,1,70.02,77.103289,4294.100113,123.212469,255,2972454193,1495394560,255,0.152629,0.089783,0.062846,61,44,0,0,2,1,1,1,1,1,0,0,0,2,1,0,Shellcode,1
53404,0.19677,tcp,-,FIN,10,6,558,268,76.231134,254,252,20450.27148,9107.079102,2,1,20.694,37.334199,1083.115417,61.467402,255,4057744745,1746806424,255,0.057977,0.010091,0.047886,56,45,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Shellcode,1
160019,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,14,2,14,14,14,14,0,0,0,15,14,0,Generic,1
95782,9e-06,pnni,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,3,2,2,8,0,0,0,5,6,0,DoS,1
79342,0.385634,tcp,http,FIN,10,6,1314,268,38.896985,254,252,24541.4043,4646.893066,2,1,41.440444,71.709203,2760.997482,128.337063,255,290966090,1375755137,255,0.079918,0.027074,0.052844,131,45,1,0,1,1,1,1,1,1,0,0,4,1,1,0,Worms,1
91732,1e-05,sprite-rpc,-,INT,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,9,2,3,2,2,11,0,0,0,3,9,0,Fuzzers,1
23480,0.098201,udp,-,CON,4,4,520,304,71.28237,31,29,31771.57031,18574.14844,0,0,27.68,28.674,39.138359,40.539141,0,0,0,0,0.0,0.0,0.0,130,76,0,0,11,0,5,1,1,3,0,0,0,6,9,0,Normal,0
60527,1.333737,tcp,-,FIN,10,10,608,646,14.245687,254,252,3287.004883,3490.943115,2,3,148.193,133.440109,9569.010549,275.951344,255,324723507,984012408,255,0.241312,0.117719,0.123593,61,65,0,0,6,1,1,1,1,3,0,0,0,1,3,0,Exploits,1
115323,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,3,3,3,4,0,0,0,3,4,0,Analysis,1
79268,0.966311,tcp,http,FIN,10,6,1302,268,15.522953,254,252,9702.880859,1854.475464,2,1,107.283111,180.875,6084.155023,323.502469,255,4039653977,854448978,255,0.18288,0.061931,0.120949,130,45,1,0,1,1,1,1,1,1,0,0,1,2,1,0,Worms,1
166617,7e-06,udp,dns,INT,2,0,114,0,142857.1409,254,0,65142856.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,33,2,18,17,17,33,0,0,0,17,33,0,Generic,1
15588,0.26037,tcp,ssh,FIN,32,24,3728,5474,211.237865,31,29,110980.5313,161186.0156,7,7,8.399032,11.289131,556.930644,17.081828,255,4095431601,1950457658,255,0.000718,0.000599,0.000119,117,228,0,0,1,0,2,1,1,1,0,0,0,1,1,0,Normal,0
148127,0.238189,tcp,http,CON,6,2,834,96,29.388427,254,252,23342.80859,1612.165161,2,1,47.6378,0.009,2768.962242,0.0,255,3472616665,1751163224,255,0.189733,0.083418,0.106315,139,48,1,0,1,0,2,2,2,2,0,0,2,4,1,0,Worms,1
87931,1.506281,tcp,-,FIN,12,10,1466,840,13.941622,254,252,7138.110352,4015.187012,3,2,134.777813,161.165781,9914.464046,234.208891,255,2463744775,3499957479,255,0.140316,0.055779,0.084537,122,84,0,0,5,1,2,2,1,5,0,0,0,2,5,0,Fuzzers,1
109584,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,3,2,2,5,0,0,0,2,5,0,Backdoor,1
52614,7.65057,tcp,ftp,FIN,24,22,1272,1618,5.881915,62,252,1274.67627,1615.565918,7,9,332.633467,358.159812,28540.76888,955.55575,255,3477545477,1459395001,255,0.245747,0.128504,0.117243,53,74,0,0,2,1,2,1,1,3,1,1,0,2,1,0,Exploits,1
3185,0.019945,tcp,-,FIN,16,18,1540,1644,1654.550065,31,29,579192.8125,622913.0,4,4,1.402857,1.145765,86.047644,2.118128,255,1049948097,3200348488,255,0.000584,0.000464,0.00012,96,91,0,0,8,0,7,5,1,8,0,0,0,9,11,0,Normal,0
50496,4e-06,udp,-,INT,2,0,486,0,250000.0006,254,0,486000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,243,0,0,0,2,2,1,1,1,1,0,0,0,1,1,0,Shellcode,1
101700,9e-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
119895,7e-06,unas,-,INT,2,0,200,0,142857.1409,254,0,114285712.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,1,1,1,3,0,0,0,2,3,0,Analysis,1
132934,0.631695,tcp,-,FIN,10,8,564,354,26.911723,254,252,6433.484863,3925.945557,2,1,70.188333,88.528711,5424.70079,139.846406,255,3078233934,1317319581,255,0.052501,0.006941,0.04556,56,44,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
66158,4.923878,tcp,http,FIN,64,370,3090,482309,87.938812,254,252,4942.445801,781507.5625,2,183,78.151412,13.155282,3679.050021,1507.010493,255,1899891080,1632359122,255,0.160498,0.06957,0.090928,48,1304,1,233472,1,1,1,1,1,1,0,0,1,1,1,0,Worms,1
167724,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,20,2,20,20,11,20,0,0,0,20,20,0,Generic,1
67807,3e-06,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,3,3,3,6,0,0,0,3,6,0,DoS,1
85611,1e-05,unas,-,INT,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,6,3,3,12,0,0,0,6,7,0,Exploits,1
164023,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,27,2,27,27,12,27,0,0,0,27,27,0,Generic,1
66460,1e-05,unas,-,INT,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,3,3,3,6,0,0,0,5,6,0,DoS,1
137339,3e-06,larp,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,3,3,3,6,0,0,0,4,6,0,Exploits,1
73310,2e-06,udp,-,INT,2,0,744,0,500000.0013,254,0,1488000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,372,0,0,0,3,2,1,1,1,1,0,0,0,1,1,0,Shellcode,1
156756,6e-06,udp,dns,INT,2,0,114,0,166666.6608,254,0,76000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,22,2,16,16,16,22,0,0,0,17,22,0,Generic,1
151104,1.540881,tcp,-,FIN,10,8,500,354,11.032649,254,252,2336.325684,1609.468872,2,1,171.209,202.526422,12458.58173,322.44,255,403960629,4272916855,255,0.142135,0.066459,0.075676,50,44,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Generic,1
66069,6e-06,udp,-,INT,2,0,1164,0,166666.6608,254,0,776000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,582,0,0,0,11,2,9,9,1,11,0,0,0,9,11,0,Fuzzers,1
169850,3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,33,2,19,17,17,33,0,0,0,17,33,0,Generic,1
60586,0.475679,tcp,http,FIN,10,6,1296,268,31.53387,254,252,19626.67969,3767.246338,2,1,52.853222,73.576398,2656.941924,106.260813,255,4131522340,2742312359,255,0.167416,0.107119,0.060297,130,45,1,0,1,1,1,1,1,1,0,0,1,3,1,0,Worms,1
44406,0.330041,tcp,-,FIN,10,6,718,268,45.4489,254,252,15682.90039,5429.628418,2,1,33.648111,52.987398,1821.159729,76.258234,255,369300070,2073588469,255,0.133047,0.065095,0.067952,72,45,0,0,11,1,3,3,1,11,0,0,0,3,11,0,Normal,0
22428,0.016815,tcp,-,FIN,48,50,2958,32642,5768.659182,31,29,1378293.25,15219745.0,7,18,0.35117,0.340271,19.803543,19.530021,255,3141773758,1011668086,255,0.000605,0.000479,0.000126,62,653,0,0,11,0,4,1,1,2,0,0,0,4,10,0,Normal,0
55149,0.225295,tcp,http,FIN,10,6,1022,268,66.579372,254,252,32668.27734,7954.015625,2,1,22.151778,40.155199,1133.838102,57.180352,255,177303628,80868074,255,0.075832,0.02451,0.051322,102,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Worms,1
55176,0.272121,tcp,-,FIN,10,6,2100,268,55.122535,254,252,55563.51563,6585.305664,2,1,28.277222,46.612602,1364.786704,60.432648,255,1166073191,3047287728,255,0.076434,0.039055,0.037379,210,45,0,0,9,1,3,3,1,9,0,0,0,3,9,0,Fuzzers,1
101141,5e-06,udp,-,INT,2,0,648,0,200000.0051,254,0,518400000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,324,0,0,0,12,2,16,7,1,12,0,0,0,7,12,0,Fuzzers,1
25517,0.001047,udp,dns,CON,2,2,146,178,2865.329359,31,29,557784.125,680038.1875,0,0,0.01,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,3,0,3,2,2,2,0,0,0,3,3,0,Normal,0
110157,9e-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,4,2,1,1,1,1,0,0,0,2,1,0,Reconnaissance,1
78578,7e-06,udp,-,INT,2,0,254,0,142857.1409,254,0,145142848.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,127,0,0,0,4,2,1,1,1,1,0,0,0,1,1,0,Shellcode,1
72631,2.501154,tcp,-,FIN,18,20,1016,5838,14.793172,62,252,3070.582764,17742.21094,6,8,147.096765,125.707319,7921.457333,7172.751672,255,2646797854,3487098172,255,0.188687,0.112707,0.07598,56,292,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
110344,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,4,4,4,5,0,0,0,6,5,0,Fuzzers,1
57332,9e-06,ifmp,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,1,1,1,2,0,0,0,1,2,0,Analysis,1
168119,4e-06,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,23,2,18,17,17,24,0,0,0,18,23,0,Generic,1
34905,0.013304,tcp,-,FIN,16,18,1540,1644,2480.457045,31,29,868310.3125,933854.5,4,4,0.8656,0.742824,58.739232,1.355573,255,2429687134,290548020,255,0.000815,0.000672,0.000143,96,91,0,0,14,0,10,3,1,9,0,0,0,9,13,0,Normal,0
68912,0.294658,tcp,-,FIN,10,6,1836,268,50.906474,254,252,44879.14844,6081.626953,2,1,30.452,48.186199,1577.942526,69.33982,255,2844821429,2954658872,255,0.100248,0.053719,0.046529,184,45,0,0,5,1,1,1,1,2,0,0,0,2,2,0,Shellcode,1
51905,0.544871,tcp,http,FIN,10,6,1282,268,27.529453,254,252,16943.46094,3288.852051,2,1,55.869222,96.552,2802.03941,135.967578,255,3292139113,1813130709,255,0.149761,0.062102,0.087659,128,45,1,0,1,1,2,1,1,1,0,0,1,1,7,0,Worms,1
134227,1.019329,tcp,http,FIN,10,8,840,354,16.677639,254,252,5933.31543,2432.973145,2,1,110.751111,135.133281,6173.675946,269.262187,255,339609122,777877371,255,0.150875,0.073392,0.077483,84,44,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Reconnaissance,1
55813,7e-06,udp,-,INT,2,0,92,0,142857.1409,254,0,52571428.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,1,2,2,1,1,1,0,0,0,2,5,0,Worms,1
54489,4e-06,qnx,-,INT,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,2,2,2,4,0,0,0,20,4,0,Analysis,1
70377,8e-06,tlsp,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,1,1,1,3,0,0,0,1,3,0,Analysis,1
113939,0.174514,tcp,http,FIN,10,6,1308,268,85.952992,254,252,54001.39844,10268.51758,2,1,19.301111,32.776801,1108.838175,59.31243,255,3588639009,1063879651,255,0.025277,0.010622,0.014655,131,45,1,0,1,1,1,1,1,1,0,0,1,12,1,0,Worms,1
112161,1e-06,ipcomp,-,INT,2,0,200,0,1000000.003,254,0,800000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,2,2,2,4,0,0,0,2,4,0,Backdoor,1
80970,1.6215,tcp,http,FIN,10,10,806,1162,11.717545,62,252,3581.868652,5160.653809,2,2,180.105111,167.827109,12615.91593,263.421531,255,867814770,1300804521,255,0.242801,0.111051,0.13175,81,116,1,138,5,1,6,5,5,5,0,0,25,6,6,0,Analysis,1
103336,5.411692,tcp,http,FIN,66,368,3214,482261,80.011942,254,252,4680.236816,710980.5625,2,181,83.2554,14.533106,4393.514627,1779.647006,255,2117020568,3891423816,255,0.181316,0.09256,0.088756,49,1310,1,233472,5,1,4,3,2,4,0,0,4,3,4,0,Worms,1
118902,0.016623,udp,dns,CON,2,2,120,242,180.472842,62,252,28875.6543,58232.57031,0,0,0.032,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,60,121,0,0,1,3,1,1,1,1,0,0,0,1,1,0,DoS,1
39905,1.48972,tcp,ssh,FIN,70,66,12472,13028,90.621057,31,29,66020.46094,68904.22656,17,17,21.590145,22.908801,1487.342382,0.0,255,1280047870,1280350404,255,0.000894,0.000525,0.000369,178,197,0,0,1,0,4,1,1,1,0,0,0,4,1,0,Normal,0
139008,3e-06,udp,-,INT,2,0,142,0,333333.3215,254,0,189333328.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,71,0,0,0,1,2,1,1,1,1,0,0,0,3,1,0,Shellcode,1
104280,1.5e-05,mobile,-,INT,1,0,60,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,60,0,0,0,2,2,2,2,2,2,0,0,0,2,2,0,Exploits,1
115206,0.242809,tcp,http,FIN,10,8,888,2030,70.01388,62,252,26358.16602,58548.07813,2,2,26.978778,29.588,1448.596597,51.230215,255,482279591,1890319928,255,0.077937,0.02853,0.049407,89,254,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
80944,0.487279,tcp,http,FIN,10,8,822,1156,34.887611,62,252,12149.09766,16614.71094,2,2,54.142111,56.72357,2674.888594,79.169039,255,405975108,3483908749,255,0.124855,0.065744,0.059111,82,145,1,171,6,1,3,3,3,6,0,0,9,3,6,0,Analysis,1
66456,1e-05,cphb,-,INT,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,2,2,2,7,0,0,0,23,7,0,Exploits,1
46527,1.083437,tcp,-,CON,6,2,978,86,6.46092,62,252,6017.885742,317.508087,2,1,216.6874,0.004,11126.71636,0.0,255,3006383196,2825571801,255,0.668894,0.394864,0.27403,163,43,0,0,1,3,1,1,1,1,0,0,0,1,1,0,Normal,0
10010,0.000959,udp,dns,CON,2,2,132,164,3128.258517,31,29,550573.5,684045.875,0,0,0.01,0.004,0.0,0.0,0,0,0,0,0.0,0.0,0.0,66,82,0,0,3,0,4,2,1,2,0,0,0,8,3,0,Normal,0
54102,3e-06,udp,-,INT,2,0,116,0,333333.3215,254,0,154666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,58,0,0,0,2,2,1,1,1,1,0,0,0,1,1,0,Shellcode,1
29206,7.424627,tcp,-,FIN,446,858,25056,1094788,175.497036,31,29,26937.38086,1178255.0,38,390,16.797098,8.662936,8207.005458,5886.274867,255,2585273263,450159909,255,0.000601,0.000489,0.000112,56,1276,0,0,16,0,3,2,1,6,0,0,0,6,8,0,Normal,0
125422,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,34,2,18,18,18,34,0,0,0,18,34,0,Generic,1
102883,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,2,2,2,4,0,0,0,2,4,0,Backdoor,1
94369,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,10,2,3,3,3,11,0,0,0,3,10,0,Analysis,1
91271,0.805559,tcp,http,FIN,10,10,814,1206,23.586107,62,252,7279.41748,10785.05762,2,2,89.506556,80.633219,6213.24515,145.630406,255,3685816561,4280019001,255,0.132436,0.079727,0.052709,81,121,1,153,2,1,1,1,1,2,0,0,1,1,2,0,Analysis,1
168974,6e-06,udp,dns,INT,2,0,114,0,166666.6608,254,0,76000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,17,2,17,17,17,17,0,0,0,18,17,0,Generic,1
84744,6e-06,unas,-,INT,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,12,2,5,4,4,14,0,0,0,5,12,0,DoS,1
83711,0.39751,tcp,-,FIN,10,6,536,268,37.7349,254,252,9720.510742,4508.062988,2,1,44.167778,64.536199,2232.76249,102.708352,255,3087567607,320910560,255,0.151953,0.074121,0.077832,54,45,0,0,6,1,2,2,1,5,0,0,0,3,5,0,Fuzzers,1
66159,1e-06,merit-inp,-,INT,2,0,200,0,1000000.003,254,0,800000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,2,5,0,Backdoor,1
74193,9e-06,stp,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,2,2,2,4,0,0,0,3,4,0,Backdoor,1
73505,3e-06,udp,-,INT,2,0,132,0,333333.3215,254,0,176000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,66,0,0,0,2,2,1,1,1,2,0,0,0,1,2,0,Shellcode,1
67498,4e-06,udp,-,INT,2,0,1064,0,250000.0006,254,0,1064000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,40,2,14,14,1,39,0,0,0,14,39,0,Normal,0
93501,0.7599,tcp,http,FIN,10,6,1302,268,19.73944,254,252,12338.46582,2358.205078,2,1,80.336556,134.386406,4377.886393,209.678109,255,2197209414,99497902,255,0.161005,0.087959,0.073046,130,45,1,0,1,1,1,1,1,1,0,0,1,2,1,0,Worms,1
163104,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,27,2,15,15,15,27,0,0,0,15,27,0,Generic,1
166302,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,3,3,3,5,0,0,0,5,5,0,Exploits,1
139416,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,27,2,9,9,9,27,0,0,0,9,27,0,Generic,1
114150,0.186279,tcp,-,FIN,10,6,468,268,80.524375,254,252,18123.35352,9619.978516,2,1,19.142222,35.806199,1025.435044,61.716918,255,1607562208,3995471389,255,0.05411,0.007239,0.046871,47,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,DoS,1
60257,7e-06,udp,dns,INT,2,0,134,0,142857.1409,62,0,76571424.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,67,0,0,0,44,2,4,19,4,8,0,0,0,19,8,0,Exploits,1
150576,8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,17,2,17,16,16,17,0,0,0,16,17,0,Generic,1
168761,1.808504,tcp,http,FIN,10,8,1284,354,9.400035,254,252,5113.618652,1371.299194,2,1,191.957889,244.425859,11194.44727,358.172281,255,3714213707,81514917,255,0.202449,0.097514,0.104935,128,44,1,0,2,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
31624,0.125588,tcp,-,FIN,24,24,2158,2478,374.239578,31,29,131796.0313,151288.3438,6,6,5.445391,5.434087,417.293534,11.955553,255,395373233,2545250145,255,0.000734,0.000595,0.000139,90,103,0,0,7,0,3,1,1,1,0,0,0,2,4,0,Normal,0
83934,1.569822,tcp,http,FIN,12,10,924,1370,13.377313,62,252,4316.413086,6283.515137,2,2,142.622915,161.128328,10416.96467,213.298781,255,2463250592,2296706269,255,0.15972,0.119664,0.040056,77,137,1,171,3,1,3,3,3,3,0,0,9,3,3,0,Analysis,1
114430,0.404662,tcp,http,FIN,10,6,1302,268,37.067972,254,252,23169.95313,4428.387207,2,1,44.857778,66.391797,2166.391485,96.569125,255,255971816,3662506664,255,0.133245,0.072699,0.060546,130,45,1,0,1,1,1,1,1,1,0,0,1,5,1,0,Worms,1
111741,9e-06,sctp,-,INT,2,0,152,0,111111.1072,254,0,67555552.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,76,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Analysis,1
16160,0.001559,udp,dns,CON,2,2,146,178,1924.31046,31,29,374599.0938,456703.0313,0,0,0.008,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,1,0,6,1,1,2,0,0,0,2,4,0,Normal,0
92265,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,8,2,4,3,3,12,0,0,0,5,8,0,Analysis,1
58691,1e-06,unas,-,INT,2,0,200,0,1000000.003,254,0,800000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,1,1,1,4,0,0,0,1,4,0,Exploits,1
112346,9e-06,ddx,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,3,1,1,3,0,0,0,1,3,0,Reconnaissance,1
103429,1.285229,tcp,-,FIN,10,8,534,354,13.227215,254,252,2994.019043,1929.61731,2,1,138.667889,176.603859,8753.195848,262.682906,255,25493425,1616474213,255,0.095552,0.048993,0.046559,53,44,0,0,2,1,1,1,1,2,0,0,0,1,2,0,Normal,0
